date,COL,NG,NUC,OIL,OTH,SUN,WAT,WND
2022-07-07,99389.0,197453.0,186848.0,0.0,695.0,4071.0,32373.0,11.0
2022-07-08,105264.0,184380.0,190321.0,0.0,840.0,6015.0,39623.0,13.0
2022-07-09,100835.0,191211.0,174686.0,0.0,840.0,3695.0,38190.0,17.0
2022-07-10,97395.0,163295.0,183475.0,0.0,830.0,3505.0,28772.0,3.0
2022-07-11,98948.0,157424.0,194337.0,0.0,922.0,6182.0,36248.0,2.0
2022-07-12,93094.0,183577.0,192978.0,0.0,782.0,5729.0,40661.0,21.0
2022-07-13,87724.0,181667.0,194257.0,0.0,637.0,2720.0,37773.0,4.0
2022-07-14,84575.0,176182.0,194839.0,0.0,727.0,5825.0,38999.0,1.0
2022-07-15,83079.0,190874.0,194960.0,0.0,783.0,5956.0,41959.0,0.0
2022-07-16,88572.0,188102.0,194699.0,0.0,871.0,5766.0,31721.0,0.0
2022-07-17,91006.0,189306.0,194142.0,0.0,929.0,5318.0,33443.0,19.0
2022-07-18,93977.0,173615.0,194128.0,0.0,862.0,3068.0,35565.0,37.0
2022-07-19,91316.0,167755.0,194545.0,0.0,623.0,4039.0,39185.0,0.0
2022-07-20,99130.0,186972.0,193829.0,368.0,880.0,5592.0,46038.0,26.0
2022-07-21,116860.0,194731.0,193652.0,261.0,876.0,4971.0,37106.0,36.0
2022-07-22,110121.0,174714.0,193548.0,0.0,602.0,5686.0,39946.0,0.0
2022-07-23,114784.0,178349.0,193417.0,0.0,747.0,4624.0,41166.0,3.0
2022-07-24,112136.0,177892.0,193414.0,0.0,771.0,4486.0,38918.0,4.0
2022-07-25,115305.0,182452.0,193399.0,0.0,780.0,3303.0,40646.0,23.0
2022-07-26,109708.0,181883.0,193281.0,0.0,795.0,3801.0,40476.0,38.0
2022-07-27,104041.0,191650.0,193018.0,0.0,775.0,4270.0,41431.0,65.0
2022-07-28,100219.0,197179.0,193119.0,2.0,888.0,4752.0,43771.0,60.0
2022-07-29,91274.0,165693.0,194078.0,0.0,901.0,3624.0,33804.0,25.0
2022-07-30,95667.0,142522.0,192162.0,0.0,700.0,2601.0,46167.0,4.0
2022-07-31,90204.0,135553.0,192635.0,0.0,725.0,2229.0,42543.0,29.0
2022-08-01,93110.0,131938.0,194725.0,0.0,783.0,2498.0,48080.0,67.0
2022-08-02,99577.0,160534.0,192170.0,0.0,750.0,4763.0,55083.0,36.0
2022-08-03,101930.0,168812.0,194177.0,0.0,738.0,4609.0,57971.0,1.0
2022-08-04,100455.0,161915.0,194341.0,2.0,600.0,4333.0,54470.0,40.0
2022-08-05,90062.0,169370.0,194200.0,0.0,427.0,4582.0,56797.0,46.0
2022-08-06,82945.0,169588.0,194165.0,0.0,551.0,4783.0,48003.0,27.0
2022-08-07,83174.0,166725.0,194634.0,0.0,500.0,4893.0,38806.0,8.0
2022-08-08,86871.0,176729.0,194275.0,0.0,673.0,4768.0,45977.0,1.0
2022-08-09,89032.0,181526.0,193753.0,0.0,607.0,2986.0,49911.0,15.0
2022-08-10,73889.0,156632.0,193976.0,0.0,674.0,1753.0,47463.0,41.0
2022-08-11,57120.0,169898.0,194709.0,0.0,725.0,2640.0,53098.0,10.0
2022-08-12,55717.0,170975.0,194682.0,0.0,733.0,4160.0,55248.0,21.0
2022-08-13,60923.0,137322.0,194937.0,0.0,840.0,4597.0,43670.0,35.0
2022-08-14,59847.0,145616.0,194697.0,0.0,962.0,4455.0,42406.0,51.0
2022-08-15,48480.0,191651.0,194212.0,0.0,881.0,4532.0,56599.0,31.0
2022-08-16,46722.0,163461.0,194491.0,0.0,856.0,2692.0,47006.0,15.0
2022-08-17,52395.0,153616.0,195045.0,0.0,690.0,2018.0,48436.0,11.0
2022-08-18,52043.0,164195.0,194868.0,0.0,946.0,5060.0,50160.0,2.0
2022-08-19,56327.0,164874.0,194757.0,0.0,935.0,4293.0,50654.0,3.0
2022-08-20,52202.0,160747.0,195203.0,0.0,655.0,2585.0,43057.0,38.0
2022-08-21,51155.0,157259.0,195897.0,0.0,733.0,2015.0,36003.0,58.0
2022-08-22,56797.0,166161.0,195714.0,0.0,795.0,2950.0,51342.0,17.0
2022-08-23,54232.0,170087.0,195717.0,0.0,939.0,2676.0,51314.0,3.0
2022-08-24,51600.0,173061.0,195580.0,0.0,835.0,3135.0,47606.0,0.0
2022-08-25,51940.0,175561.0,194964.0,0.0,785.0,4496.0,53872.0,0.0
2022-08-26,52513.0,188447.0,194774.0,2.0,840.0,3230.0,54102.0,4.0
2022-08-27,54687.0,184747.0,187264.0,0.0,873.0,5346.0,37841.0,0.0
2022-08-28,53530.0,187502.0,193499.0,0.0,851.0,4667.0,39856.0,27.0
2022-08-29,53877.0,200063.0,193838.0,0.0,908.0,4273.0,47372.0,38.0
2022-08-30,55151.0,179420.0,193456.0,0.0,593.0,3708.0,49931.0,20.0
2022-08-31,53931.0,182293.0,193678.0,13.0,734.0,5671.0,49419.0,17.0
2022-09-01,69025.0,155743.0,191777.0,0.0,889.0,5800.0,43740.0,19.0
2022-09-02,65853.0,176690.0,176197.0,0.0,925.0,3637.0,50643.0,18.0
2022-09-03,56028.0,183744.0,177007.0,0.0,868.0,2692.0,45343.0,18.0
2022-09-04,51816.0,163924.0,177309.0,0.0,551.0,2203.0,38173.0,59.0
2022-09-05,48631.0,146301.0,190258.0,0.0,512.0,2406.0,45841.0,12.0
2022-09-06,50197.0,156828.0,192315.0,0.0,425.0,2813.0,56725.0,2.0
2022-09-07,53466.0,159208.0,184089.0,0.0,446.0,3896.0,54531.0,30.0
2022-09-08,50536.0,156523.0,182573.0,0.0,729.0,5358.0,51403.0,67.0
2022-09-09,51386.0,151450.0,184379.0,0.0,700.0,3336.0,59088.0,29.0
2022-09-10,39926.0,139175.0,195075.0,0.0,827.0,1051.0,46684.0,48.0
2022-09-11,45210.0,123338.0,195279.0,0.0,849.0,3072.0,52171.0,92.0
2022-09-12,47016.0,117800.0,195611.0,1.0,771.0,5788.0,65098.0,12.0
2022-09-13,45578.0,124136.0,196059.0,18.0,512.0,5726.0,44784.0,22.0
2022-09-14,55638.0,116502.0,195589.0,7.0,526.0,5402.0,53859.0,8.0
2022-09-15,59666.0,122118.0,187932.0,7.0,784.0,5177.0,55419.0,36.0
2022-09-16,58784.0,125782.0,194915.0,0.0,999.0,4191.0,54383.0,31.0
2022-09-17,54463.0,117523.0,194695.0,0.0,948.0,4217.0,44998.0,12.0
2022-09-18,54994.0,112418.0,194346.0,0.0,985.0,4615.0,50287.0,12.0
2022-09-19,67114.0,133915.0,194155.0,0.0,996.0,4912.0,50097.0,5.0
2022-09-20,86990.0,143963.0,193321.0,0.0,1079.0,5052.0,58540.0,14.0
2022-09-21,86858.0,146179.0,192800.0,0.0,832.0,5037.0,52138.0,0.0
2022-09-22,80882.0,137081.0,192596.0,0.0,958.0,3974.0,56510.0,74.0
2022-09-23,52604.0,107292.0,194088.0,2.0,1052.0,5495.0,49126.0,131.0
2022-09-24,50203.0,101782.0,190205.0,0.0,965.0,5609.0,38757.0,91.0
2022-09-25,51220.0,106900.0,194314.0,0.0,668.0,2740.0,48736.0,134.0
2022-09-26,52775.0,105473.0,194595.0,0.0,829.0,5494.0,48649.0,56.0
2022-09-27,48922.0,87566.0,195256.0,0.0,1064.0,5524.0,43831.0,51.0
2022-09-28,41957.0,94542.0,185169.0,11.0,959.0,5550.0,53647.0,68.0
2022-09-29,38638.0,106040.0,181751.0,0.0,1141.0,5602.0,47741.0,264.0
2022-09-30,38542.0,100138.0,182317.0,0.0,1015.0,5523.0,52017.0,191.0
2022-10-01,43574.0,93745.0,172903.0,0.0,690.0,5482.0,42381.0,210.0
2022-10-02,45876.0,82113.0,171308.0,0.0,505.0,5359.0,41269.0,148.0
2022-10-03,48920.0,85898.0,170941.0,0.0,545.0,5192.0,51056.0,124.0
2022-10-04,49349.0,98683.0,170895.0,2.0,593.0,5254.0,50126.0,29.0
2022-10-05,49847.0,94031.0,170811.0,0.0,540.0,5210.0,51678.0,82.0
2022-10-06,53965.0,91741.0,170285.0,0.0,549.0,4906.0,51034.0,20.0
2022-10-07,57733.0,83582.0,169769.0,0.0,570.0,4222.0,50378.0,11.0
2022-10-08,54175.0,78350.0,170083.0,0.0,591.0,5164.0,27922.0,120.0
2022-10-09,51959.0,77476.0,170336.0,0.0,419.0,5033.0,29234.0,13.0
2022-10-10,50312.0,98771.0,170077.0,0.0,240.0,4754.0,37116.0,14.0
2022-10-11,52397.0,105795.0,168459.0,0.0,193.0,4507.0,37731.0,43.0
2022-10-12,57272.0,106983.0,166231.0,0.0,189.0,2580.0,36975.0,308.0
2022-10-13,60545.0,97855.0,165896.0,0.0,222.0,4594.0,35274.0,188.0
2022-10-14,61800.0,96084.0,166382.0,0.0,658.0,4857.0,43938.0,90.0
2022-10-15,63796.0,84422.0,165797.0,0.0,1166.0,2660.0,33507.0,279.0
2022-10-16,68985.0,72418.0,165308.0,0.0,971.0,1844.0,29741.0,101.0
2022-10-17,74505.0,87307.0,165280.0,0.0,672.0,4796.0,24400.0,90.0
2022-10-18,77947.0,96358.0,166345.0,0.0,720.0,4796.0,29697.0,75.0
2022-10-19,80528.0,106329.0,166376.0,0.0,735.0,4939.0,36734.0,34.0
2022-10-20,80040.0,113968.0,166218.0,0.0,602.0,4750.0,36419.0,51.0
2022-10-21,72006.0,99951.0,166082.0,7.0,835.0,4509.0,40228.0,14.0
2022-10-22,64129.0,98028.0,145471.0,0.0,759.0,3081.0,29413.0,211.0
2022-10-23,64271.0,98350.0,141808.0,0.0,1010.0,3959.0,28080.0,56.0
2022-10-24,63340.0,100916.0,143507.0,0.0,988.0,3649.0,38856.0,78.0
2022-10-25,61024.0,101459.0,144210.0,0.0,818.0,1195.0,42906.0,268.0
2022-10-26,61513.0,114554.0,144576.0,0.0,643.0,2303.0,38552.0,132.0
2022-10-27,65851.0,122860.0,147175.0,0.0,1006.0,4447.0,36053.0,87.0
2022-10-28,61847.0,126485.0,156047.0,12.0,1084.0,3693.0,34253.0,46.0
2022-10-29,46701.0,104332.0,164728.0,0.0,938.0,2818.0,35139.0,14.0
2022-10-30,43466.0,100223.0,172484.0,0.0,901.0,696.0,26832.0,187.0
2022-10-31,42230.0,107762.0,170382.0,0.0,949.0,1021.0,39976.0,188.0
2022-11-01,55564.0,109832.0,174854.0,0.0,940.0,2602.0,33664.0,8.0
2022-11-02,51240.0,112398.0,174273.0,0.0,843.0,3262.0,33330.0,1.0
2022-11-03,42671.0,122700.0,157421.0,0.0,925.0,3869.0,38947.0,0.0
2022-11-04,41567.0,117334.0,171975.0,0.0,995.0,3466.0,36362.0,102.0
2022-11-05,36310.0,103571.0,172825.0,0.0,844.0,668.0,33447.0,261.0
2022-11-06,34906.0,99485.0,174533.0,0.0,1054.0,1081.0,30682.0,168.0
2022-11-07,49778.0,117911.0,174233.0,6.0,862.0,1859.0,33732.0,16.0
2022-11-08,60041.0,106313.0,174527.0,0.0,649.0,2719.0,35334.0,61.0
2022-11-09,58604.0,96441.0,174949.0,0.0,958.0,3802.0,33427.0,21.0
2022-11-10,55024.0,92676.0,175246.0,0.0,1013.0,2555.0,34907.0,31.0
2022-11-11,61362.0,90035.0,170430.0,0.0,1021.0,2033.0,37427.0,95.0
2022-11-12,68509.0,100883.0,165463.0,0.0,805.0,675.0,28947.0,36.0
2022-11-13,71507.0,143176.0,170254.0,0.0,524.0,2519.0,37487.0,3.0
2022-11-14,73116.0,167724.0,170352.0,0.0,866.0,3156.0,37784.0,8.0
2022-11-15,71352.0,136324.0,172312.0,0.0,978.0,492.0,37509.0,71.0
2022-11-16,67319.0,135141.0,176971.0,0.0,812.0,3537.0,39129.0,5.0
2022-11-17,71204.0,160674.0,177225.0,0.0,837.0,3921.0,46013.0,8.0
2022-11-18,76318.0,180752.0,177067.0,0.0,670.0,3291.0,51847.0,20.0
2022-11-19,83686.0,160716.0,176824.0,0.0,556.0,2447.0,37991.0,40.0
2022-11-20,75783.0,171441.0,177049.0,0.0,511.0,3819.0,33495.0,48.0
2022-11-21,75052.0,190409.0,175221.0,0.0,544.0,3001.0,47015.0,48.0
2022-11-22,73114.0,160011.0,175643.0,0.0,615.0,2608.0,46136.0,1.0
2022-11-23,69453.0,135924.0,175951.0,0.0,536.0,3234.0,45719.0,0.0
2022-11-24,45366.0,112981.0,177954.0,0.0,590.0,1816.0,42667.0,24.0
2022-11-25,40437.0,79508.0,187231.0,0.0,524.0,2242.0,29017.0,13.0
2022-11-26,41527.0,90489.0,192810.0,0.0,773.0,753.0,49394.0,63.0
2022-11-27,41404.0,79361.0,196167.0,0.0,812.0,786.0,31706.0,91.0
2022-11-28,43067.0,91315.0,204008.0,0.0,891.0,2916.0,42483.0,13.0
2022-11-29,40922.0,101503.0,204243.0,0.0,877.0,1379.0,47932.0,149.0
2022-11-30,41211.0,101878.0,202754.0,0.0,734.0,3391.0,25583.0,86.0
2022-12-01,40484.0,146611.0,204909.0,0.0,888.0,3030.0,65637.0,29.0
2022-12-02,47780.0,114859.0,199838.0,0.0,934.0,1400.0,65587.0,172.0
2022-12-03,47015.0,87813.0,174400.0,0.0,980.0,1436.0,46859.0,49.0
2022-12-04,45882.0,114226.0,174218.0,0.0,996.0,1218.0,73792.0,19.0
2022-12-05,47613.0,157154.0,174432.0,0.0,1188.0,143.0,58810.0,109.0
2022-12-06,51786.0,128360.0,173921.0,0.0,579.0,717.0,58180.0,180.0
2022-12-07,53408.0,105393.0,172808.0,3.0,980.0,386.0,60998.0,77.0
2022-12-08,49979.0,101133.0,172561.0,0.0,1228.0,470.0,70342.0,3.0
2022-12-09,51599.0,97237.0,173187.0,13.0,1199.0,488.0,68134.0,5.0
2022-12-10,50355.0,90156.0,173337.0,0.0,1243.0,702.0,73147.0,1.0
2022-12-11,50901.0,92569.0,173484.0,0.0,1206.0,383.0,68107.0,14.0
2022-12-12,50062.0,111272.0,186170.0,0.0,1154.0,1167.0,69325.0,0.0
2022-12-13,63921.0,92068.0,200105.0,0.0,1081.0,623.0,86079.0,24.0
2022-12-14,52793.0,99404.0,199114.0,0.0,840.0,181.0,71750.0,156.0
2022-12-15,50501.0,104279.0,204534.0,0.0,1265.0,3236.0,64727.0,72.0
2022-12-16,51401.0,130026.0,203983.0,0.0,1031.0,3102.0,79532.0,110.0
2022-12-17,52854.0,130300.0,204516.0,0.0,1063.0,3320.0,75919.0,137.0
2022-12-18,55384.0,149944.0,204188.0,0.0,1188.0,3783.0,73634.0,37.0
2022-12-19,69478.0,175365.0,205456.0,2.0,1215.0,1283.0,87462.0,0.0
2022-12-20,73606.0,146839.0,205300.0,0.0,1143.0,1377.0,72010.0,15.0
2022-12-21,80081.0,139447.0,205232.0,0.0,1194.0,2464.0,83293.0,6.0
2022-12-22,85691.0,108687.0,205116.0,0.0,1188.0,616.0,59732.0,84.0
2022-12-23,76395.0,195025.0,205706.0,814.0,939.0,2998.0,92896.0,93.0
2022-12-24,55791.0,253248.0,206103.0,797.0,734.0,3710.0,94521.0,3.0
2022-12-25,54200.0,233508.0,205955.0,0.0,739.0,3762.0,62272.0,4.0
2022-12-26,64735.0,208039.0,205874.0,0.0,708.0,525.0,78686.0,0.0
2022-12-27,65193.0,158753.0,205659.0,0.0,749.0,2788.0,66616.0,0.0
2022-12-28,66903.0,145799.0,205464.0,0.0,896.0,3509.0,65063.0,79.0
2022-12-29,54033.0,99752.0,205003.0,0.0,947.0,1108.0,56531.0,135.0
2022-12-30,41949.0,81350.0,204659.0,0.0,1036.0,857.0,49702.0,156.0
2022-12-31,28918.0,73063.0,203315.0,0.0,1247.0,1786.0,44531.0,132.0
